-3696.0, 1876
-3620.0, 1814
-3572.0, 1820
-3524.0, 1740
-3496.0, 1678
-3532.0, 1708
-3640.0, 1726
-3508.0, 1670
-3356.0, 1640
-3604.0, 1724
-3592.0, 1722
-3572.0, 1688
-3472.0, 1554
-3700.0, 1708
-3540.0, 1648
-3508.0, 1556
-3356.0, 1562
-3540.0, 1536
-3264.0, 1440
-3344.0, 1440
-3576.0, 1544
-3424.0, 1444
-3272.0, 1352
-3560.0, 1410
-3468.0, 1152
-3336.0, 1094
-3160.0, 1072
-3456.0, 1052
-3320.0, 1190
-3372.0, 1140
-3524.0, 1104
-3312.0, 1100
-3212.0, 1152
-3488.0, 1458
-3572.0, 1420
-3432.0, 1240
-3428.0, 1470
-3472.0, 1436
-3428.0, 1258
-3480.0, 1208
-3216.0, 1034
-3452.0, 1198
-3388.0, 1180
-3480.0, 1266
-3412.0, 1188
-3472.0, 1388
-3500.0, 1516
-3296.0, 1280
-3220.0, 1234
-3292.0, 1154
-3268.0, 1312
-3236.0, 1160
-3376.0, 1222
-3420.0, 1368
-3632.0, 1336
-3380.0, 1284
-3400.0, 1410
-3452.0, 1382
-3192.0, 1318
-3416.0, 1442
-3320.0, 1252
-3388.0, 1406
-3192.0, 1210
-3348.0, 1500
-3380.0, 1450
-3380.0, 1648
-3592.0, 1644
-3268.0, 1598
-3436.0, 1678
-3236.0, 1524
-3468.0, 1602
-3400.0, 1604
-3412.0, 1538
-3452.0, 1666
-3668.0, 1710
-3532.0, 1642
-3484.0, 1596
-3864.0, 1716
-3460.0, 1432
-3444.0, 1602
-3552.0, 1634
-3484.0, 1536
-3508.0, 1620
-3540.0, 1620
-3620.0, 1626
-3664.0, 1798
-3612.0, 1798
-3716.0, 1964
-3488.0, 1816
-3392.0, 1728
-3552.0, 1796
-3468.0, 1770
-3456.0, 1466
-3248.0, 1442
-3564.0, 1568
-3512.0, 1658
-3440.0, 1712
-3532.0, 1702
-3248.0, 1566
-3480.0, 1504
-3428.0, 1478
-3368.0, 1334
-3396.0, 1474
-3604.0, 1544
-3448.0, 1406
-3424.0, 1506
-3712.0, 1694
-3516.0, 1716
-3528.0, 1686
-3544.0, 1732
-3484.0, 1670
-3544.0, 1780
-3644.0, 1852
-3792.0, 1896
-3516.0, 1772
-3332.0, 1616
