-2936.0, 116
-3236.0, 186
-3252.0, 180
-3408.0, 108
-3212.0, 150
-3308.0, 162
-3440.0, 156
-3496.0, 256
-3376.0, 272
-3336.0, 202
-3272.0, 204
-3396.0, 364
-3344.0, 306
-3408.0, 366
-3284.0, 230
-3264.0, 116
-3120.0, 50
-2844.0, -48
-3060.0, 40
-2912.0, 96
-3136.0, 174
-3280.0, 120
-3272.0, 234
-3456.0, 250
-3116.0, 354
-2928.0, 306
-3028.0, 252
-2952.0, 246
-3148.0, 444
-3104.0, 470
-3120.0, 292
-2984.0, 306
-3188.0, 278
-2972.0, 172
-3064.0, 116
-3148.0, 66
-3212.0, 0
-3088.0, -80
-3080.0, -118
-3264.0, -130
-3144.0, -138
-3132.0, -168
-3072.0, -182
-3116.0, -100
-3108.0, -40
-2876.0, 6
-2848.0, 88
-2864.0, 130
-2968.0, 182
-2836.0, 126
-2952.0, 106
-3168.0, 212
-3208.0, 288
-3096.0, 218
-3184.0, 230
-2964.0, 148
-3108.0, 30
-3436.0, 62
-3420.0, 120
-3320.0, 64
-3280.0, 138
-3248.0, 130
-3120.0, 222
-3172.0, 178
-2964.0, 138
-3148.0, 0
-3000.0, -24
-3048.0, -76
-2908.0, -50
-2924.0, 8
-2992.0, 252
-3032.0, 218
-2968.0, 358
-3008.0, 432
-3068.0, 444
-2944.0, 458
-3080.0, 414
-3004.0, 392
-2960.0, 380
-2864.0, 440
-2944.0, 380
-3080.0, 264
-3020.0, 280
-2964.0, 210
-3084.0, 262
-2920.0, 156
-3144.0, 220
-3012.0, 250
-2792.0, 196
-2952.0, 166
-3140.0, 144
-3068.0, 132
-2824.0, 102
-2724.0, -78
-2756.0, 2
-3196.0, -86
-2884.0, -146
-2792.0, -210
-2684.0, -78
-2752.0, -204
-2956.0, -100
-3080.0, -88
-3244.0, -150
-3308.0, -134
-3188.0, -228
-3060.0, -284
-3240.0, -306
-3212.0, -298
-3176.0, -220
-3280.0, -212
-3388.0, -320
-2908.0, -284
-3004.0, -206
-3004.0, -264
-3000.0, -254
-3012.0, -268
-2892.0, -276
-3080.0, -374
-3032.0, -354
-3292.0, -394
-3136.0, -298
-2988.0, -224
-2960.0, -318
-3144.0, -312
-2784.0, -250
-2764.0, -268
-2892.0, -262
-3096.0, -338
-2952.0, -260
-2916.0, -190
-2972.0, -162
-3036.0, -26
-3148.0, -278
-3092.0, -306
-3096.0, -336
-3152.0, -274
-2956.0, -222
-2852.0, -352
-3008.0, -318
-3004.0, -388
-3044.0, -538
-3204.0, -396
-3148.0, -378
-3100.0, -228
-3196.0, -320
-3176.0, -260
-3160.0, -322
-2804.0, -138
-2936.0, -64
-2956.0, -44
-3040.0, -180
-3028.0, -154
-3092.0, -84
-2852.0, -4
-3148.0, -16
-3300.0, -96
-3016.0, -242
-3128.0, -208
-3048.0, -342
-2868.0, -446
-3064.0, -444
-3120.0, -538
-3264.0, -588
-3052.0, -584
-3144.0, -618
-3280.0, -642
-2864.0, -734
-3108.0, -748
-3064.0, -752
-3120.0, -646
-2940.0, -550
-2992.0, -570
-3008.0, -532
-2904.0, -660
-2972.0, -748
-2848.0, -690
-3116.0, -564
-2992.0, -608
-3160.0, -654
-2884.0, -696
-2832.0, -676
-3140.0, -760
-2964.0, -776
-3104.0, -906
-3100.0, -1046
-3192.0, -1124
-3208.0, -1204
-3332.0, -1294
-3256.0, -1308
-3224.0, -1332
-3192.0, -1336
-3512.0, -1492
-3372.0, -1474
-3176.0, -1426
-3016.0, -1300
-3056.0, -1326
-3176.0, -1358
-2944.0, -1298
-3064.0, -1256
-3080.0, -1364
-3200.0, -1430
-3132.0, -1404
-3004.0, -1318
-3576.0, -1636
-3140.0, -1458
-3288.0, -1416
-3380.0, -1514
-3000.0, -1436
-3268.0, -1432
-3148.0, -1506
-3208.0, -1516
-3004.0, -1434
-3168.0, -1450
-3032.0, -1326
