-2448.0, 370
-2452.0, 450
-2424.0, 372
-2520.0, 52
-2516.0, 142
-2372.0, 260
-2548.0, 68
-2432.0, 48
-2292.0, 66
-2264.0, 40
-2472.0, 8
-2360.0, 196
-2368.0, 166
-2340.0, 0
-2400.0, 28
-2292.0, 104
-2468.0, 34
-2404.0, 376
-2368.0, 494
-2464.0, 466
-2416.0, 526
-2520.0, 490
-2296.0, 280
-2332.0, 132
-2476.0, 306
-2492.0, 110
-2448.0, 384
-2704.0, 348
-2336.0, 50
-2352.0, 230
-2284.0, 122
-2412.0, 162
-2508.0, 222
-2436.0, 188
-2488.0, 6
-2572.0, 326
-2412.0, 300
-2472.0, 54
-2428.0, 60
-2404.0, 52
-2484.0, 8
-2532.0, 112
-2440.0, 62
-2392.0, 102
-2160.0, 10
-2388.0, 52
-2508.0, 158
-2468.0, 250
-2540.0, 396
-2476.0, 228
-2312.0, 20
-2400.0, 18
-2428.0, 28
-2440.0, 152
-2396.0, 148
-2440.0, 134
-2404.0, 88
-2380.0, 168
-2256.0, 124
-2204.0, 202
-2464.0, 70
-2372.0, 48
-2448.0, 76
-2428.0, 122
-2492.0, 258
-2272.0, 58
-2256.0, 54
-2600.0, 32
-2504.0, 114
-2688.0, 4
-2600.0, 140
-2448.0, 136
-2420.0, 100
-2228.0, 92
-2368.0, 134
-2292.0, 274
-2412.0, 350
-2464.0, 396
-2492.0, 80
-2568.0, 88
-2528.0, 108
-2180.0, 64
-2380.0, 110
-2476.0, 232
-2488.0, 302
-2492.0, 264
-2380.0, 152
-2444.0, 190
-2428.0, 364
-2512.0, 598
-2412.0, 574
-2452.0, 374
-2384.0, 260
-2492.0, 44
-2132.0, 40
-2516.0, 194
-2480.0, 286
-2320.0, 146
-2424.0, 64
-2560.0, 8
-2480.0, 284
-2388.0, 68
-2436.0, 94
-2560.0, 54
-2516.0, 58
-2420.0, 152
-2496.0, 80
-2516.0, 98
-2564.0, 154
-2476.0, 8
-2376.0, 158
-2452.0, 72
-2308.0, 264
-2404.0, 328
-2220.0, 138
-2276.0, 60
-2396.0, 268
-2392.0, 82
-2388.0, 28
-2352.0, 104
-2288.0, 18
-2344.0, 48
-2396.0, 72
-2308.0, 278
-2384.0, 208
-2416.0, 164
-2572.0, 154
-2460.0, 36
-2340.0, 168
-2428.0, 302
-2420.0, 36
-2516.0, 122
-2372.0, 296
-2368.0, 228
-2412.0, 276
-2232.0, 138
-2484.0, 290
-2336.0, 398
-2464.0, 326
-2544.0, 254
-2568.0, 112
-2376.0, 90
-2260.0, 78
-2364.0, 66
-2436.0, 40
-2308.0, 76
-2216.0, 110
-2460.0, 118
-2364.0, 28
-2324.0, 110
-2508.0, 8
-2476.0, 72
-2428.0, 476
-2340.0, 76
-2324.0, 84
-2444.0, 22
-2484.0, 270
-2264.0, 48
-2356.0, 74
-2400.0, 236
-2460.0, 32
-2360.0, 166
-2396.0, 226
-2380.0, 66
-2188.0, 226
-2400.0, 414
-2412.0, 0
-2448.0, 102
-2472.0, 60
-2524.0, 206
-2448.0, 70
-2408.0, 128
-2560.0, 92
-2392.0, 94
-2484.0, 256
-2504.0, 142
-2528.0, 52
-2556.0, 122
-2552.0, 78
-2576.0, 78
-2488.0, 312
-2332.0, 398
-2576.0, 128
-2188.0, 278
-2400.0, 236
-2280.0, 292
-2424.0, 52
-2180.0, 180
-2220.0, 130
-2496.0, 22
-2608.0, 48
-2284.0, 154
-2264.0, 162
-2400.0, 140
-2212.0, 8
-2512.0, 34
-2396.0, 66
-2464.0, 2
-2364.0, 62
-2288.0, 116
-2208.0, 28
-2464.0, 282
-2164.0, 222
-2436.0, 402
-2332.0, 248
-2456.0, 242
-2332.0, 292
-2548.0, 310
-2340.0, 380
-2612.0, 736
-2648.0, 546
-2560.0, 706
-2532.0, 266
-2396.0, 296
-2512.0, 272
-2460.0, 48
-2480.0, 180
-2388.0, 172
-2536.0, 418
-2612.0, 48
-2480.0, 46
-2484.0, 232
-2404.0, 72
-2456.0, 218
-2416.0, 250
-2512.0, 458
-2304.0, 320
-2348.0, 342
-2388.0, 298
-2448.0, 242
-2408.0, 90
-2244.0, 148
-2332.0, 216
-2476.0, 378
-2544.0, 150
-2436.0, 126
-2448.0, 264
-2516.0, 202
-2464.0, 144
-2552.0, 106
-2264.0, 166
-2368.0, 120
-2292.0, 18
-2380.0, 222
-2432.0, 368
-2360.0, 216
-2420.0, 210
-2280.0, 168
-2408.0, 82
-2460.0, 110
-2524.0, 18
-2464.0, 174
-2484.0, 138
-2492.0, 388
-2344.0, 54
-2508.0, 132
-2356.0, 212
-2404.0, 46
-2520.0, 56
-2364.0, 138
-2276.0, 402
-2488.0, 164
-2264.0, 10
-2184.0, 36
-2444.0, 212
-2312.0, 86
-2476.0, 82
-2340.0, 40
-2432.0, 278
-2460.0, 140
-2444.0, 52
-2416.0, 316
-2472.0, 216
-2252.0, 198
-2384.0, 384
-2380.0, 328
-2304.0, 14
-2356.0, 28
-2384.0, 94
-2300.0, 230
-2356.0, 8
-2352.0, 12
-2536.0, 126
-2344.0, 108
-2500.0, 96
-2252.0, 122
-2372.0, 80
-2652.0, 82
-2552.0, 24
-2364.0, 154
-2244.0, 132
-2232.0, 72
-2412.0, 260
-2448.0, 156
-2344.0, 32
-2408.0, 134
-2464.0, 268
-2392.0, 248
-2360.0, 28
-2360.0, 120
-2360.0, 120
-2252.0, 140
-2176.0, 276
-2456.0, 168
-2412.0, 26
-2576.0, 0
-2440.0, 64
-2432.0, 194
-2348.0, 214
-2344.0, 306
-2444.0, 194
-2556.0, 276
-2496.0, 266
-2576.0, 84
-2092.0, 30
-2292.0, 58
-2256.0, 10
-2424.0, 64
-2408.0, 216
-2492.0, 420
-2496.0, 384
-2452.0, 480
-2432.0, 270
-2372.0, 242
-2284.0, 82
-2320.0, 264
-2408.0, 228
-2408.0, 352
-2444.0, 262
-2512.0, 12
-2408.0, 50
-2312.0, 132
-2284.0, 48
-2496.0, 2
-2324.0, 42
-2368.0, 66
-2576.0, 84
-2468.0, 256
-2376.0, 150
-2560.0, 30
-2436.0, 288
-2428.0, 60
-2412.0, 166
-2404.0, 416
-2376.0, 222
-2236.0, 8
-2396.0, 134
-2512.0, 54
-2340.0, 186
-2272.0, 310
-2352.0, 356
-2332.0, 352
-2464.0, 12
-2676.0, 176
-2636.0, 54
-2340.0, 272
-2476.0, 180
-2380.0, 386
-2292.0, 240
-2380.0, 444
-2448.0, 474
-2420.0, 400
-2416.0, 188
-2456.0, 354
-2248.0, 276
-2452.0, 136
-2356.0, 162
-2304.0, 86
-2200.0, 56
-2320.0, 138
-2572.0, 54
-2432.0, 146
-2448.0, 20
-2440.0, 26
-2476.0, 72
-2472.0, 134
-2416.0, 6
-2388.0, 126
-2408.0, 106
-2276.0, 254
-2732.0, 58
-2264.0, 86
-2544.0, 16
-2488.0, 376
-2556.0, 354
-2380.0, 288
-2520.0, 140
-2544.0, 98
-2344.0, 44
-2392.0, 130
-2284.0, 124
-2352.0, 164
-2408.0, 234
-2424.0, 172
-2596.0, 306
-2332.0, 290
-2244.0, 216
-2384.0, 228
-2408.0, 312
-2388.0, 220
-2288.0, 322
-2336.0, 118
-2400.0, 172
-2440.0, 120
-2444.0, 328
-2300.0, 370
-2440.0, 162
-2584.0, 538
-2620.0, 368
-2520.0, 472
-2496.0, 588
-2524.0, 210
-2428.0, 80
-2452.0, 84
-2480.0, 156
-2228.0, 58
-2324.0, 70
-2468.0, 112
-2420.0, 22
-2452.0, 42
-2460.0, 548
-2372.0, 220
-2376.0, 114
-2328.0, 426
-2368.0, 304
-2412.0, 218
-2512.0, 222
-2412.0, 46
-2360.0, 66
-2388.0, 176
-2256.0, 32
-2484.0, 20
-2388.0, 4
-2296.0, 244
-2256.0, 226
-2504.0, 96
